url,tournament_id,slug,name,category,end_year
https://stats.tennismylife.org/tournaments/cannes-wct/records/ages/youngestrounds,9319,cannes-wct,"Cannes WCT",A,1968
https://stats.tennismylife.org/tournaments/cannes-wct/records/percentage,9319,cannes-wct,"Cannes WCT",A,1968
https://stats.tennismylife.org/tournaments/cannes-wct/records/percentage/wins,9319,cannes-wct,"Cannes WCT",A,1968
https://stats.tennismylife.org/tournaments/cannes-wct/records/percentage/rounds,9319,cannes-wct,"Cannes WCT",A,1968
https://stats.tennismylife.org/tournaments/cannes-wct/records/streak,9319,cannes-wct,"Cannes WCT",A,1968
https://stats.tennismylife.org/tournaments/cannes-wct/records/timespan,9319,cannes-wct,"Cannes WCT",A,1968
https://stats.tennismylife.org/tournaments/cannes-wct/records/rounds,9319,cannes-wct,"Cannes WCT",A,1968
https://stats.tennismylife.org/tournaments/cannes-wct/records/least,9319,cannes-wct,"Cannes WCT",A,1968
https://stats.tennismylife.org/tournaments/cannes-wct/records/roundsonentries,9319,cannes-wct,"Cannes WCT",A,1968
https://stats.tennismylife.org/tournaments/canton/records,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/count,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/count/titles,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/count/wins,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/count/played,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/count/entries,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/ages,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/ages/main,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/ages/titles,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/ages/oldestrounds,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/ages/youngestrounds,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/percentage,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/percentage/wins,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/percentage/rounds,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/streak,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/timespan,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/rounds,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/least,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/canton/records/roundsonentries,376,canton,"Canton",A,1980
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/count,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/count/titles,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/count/wins,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/count/played,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/count/entries,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/ages,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/ages/main,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/ages/titles,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/ages/oldestrounds,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/ages/youngestrounds,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/percentage,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/percentage/wins,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
